u,g,r,i,z,ra,dec,flags_r
21.27169,20.56605,20.23132,19.98186,19.86359,177.302746383725,51.0520016237715,2312598683801092112
21.77619,21.37769,20.39589,20.07469,19.65336,177.425852680962,51.1815961697777,4503874840821832
23.57996,21.63142,20.10338,19.5519,19.16554,177.424002847218,51.0653344665127,4503874773712896
22.41975,21.82419,21.04093,20.70643,20.51945,177.424507298123,51.1450633997754,4503874782134272
24.08231,22.0827,21.57503,21.51691,22.13226,177.424741653357,51.1949612695671,4503874773712896
22.63442,23.01711,22.08978,21.84616,21.05992,177.300746615317,51.0951823454664,4503874773712896
23.75187,23.63697,22.23733,21.97915,22.93979,177.423335752776,51.0583340734395,4503874773713408
21.79562,21.2114,20.91639,20.73608,20.27092,177.063504618933,51.4936633188818,4503874782134272
22.46174,22.524,22.15395,21.5492,21.22052,177.064799974425,51.5449558493478,4503874773712896
24.63467,25.11438,21.60153,21.09021,22.8269,177.301886702299,51.4638507776021,4503874807300120
21.60068,19.57162,18.46449,17.99776,17.63158,177.193978176344,51.555109236983,4503874782134272
21.16966,20.4369,20.07524,19.89226,19.78833,177.302589499064,51.5965487688127,6755674587431440
25.00807,22.75639,22.27757,21.73312,21.77311,177.192407308872,51.5940876379333,4503874773712896
22.99974,21.9275,21.08832,20.69783,20.54755,177.300381158103,51.4147920611026,6755674587430928
24.33083,22.54624,21.36926,21.24955,22.32108,177.301126293948,51.451313677056,2310346883987439632
23.96175,21.92463,20.96861,20.57022,20.14573,177.300788141616,51.5736589184032,4503874840854600
22.46476,20.45143,19.45128,19.03753,18.71308,177.30152688196,51.584023319142,6755674587430928
21.48164,20.41141,19.68948,19.45427,19.05844,177.301457503535,51.6196148388691,6755674587398160
24.0835,23.60153,22.69909,21.83324,21.27255,177.194107064849,51.4082579504043,4503600038445056
24.59414,23.82711,22.59535,23.05318,23.09667,177.303025397364,51.5394265535779,4503874807267344
23.94387,24.57504,22.30072,21.40611,20.62451,177.301855918909,51.5209421435863,4503874907963392
23.15765,20.4449,19.51241,19.12795,18.77803,177.426082349534,51.6160721343951,4503874773745664
23.61366,22.79181,22.27119,21.71891,22.5472,177.064587060631,51.9272096187038,4503874782101504
22.88182,21.39394,19.69598,18.84908,18.27792,177.191666010731,51.965311818921,6755674595819792
22.92777,22.34672,21.54429,21.37113,21.30091,177.192038882477,52.0158898531734,2310346883987406864
23.65831,21.99259,21.23488,21.2664,20.77513,177.193099272648,52.0272563947186,4503874773745664
23.44614,22.01093,21.38272,21.14469,20.79096,177.193100098023,52.0331551830537,4503874782134272
22.3461,22.55718,21.9179,21.39281,22.48845,177.303359331638,52.022630146836,4503874773712896
23.42286,22.69056,21.53868,21.61268,20.5393,177.192710783716,52.0046818275593,4503874782134528
24.73623,23.09336,21.75407,20.953,20.595,177.425793703342,51.8590225166894,4503874773712896
21.98355,20.81717,20.07988,19.61604,19.60213,177.425555580318,51.999234261013,4503874773745664
23.70573,23.83684,22.3049,21.06743,20.39819,177.423627074339,51.840443272871,4503874773712896
23.66985,22.76677,22.09538,21.26001,20.66172,177.063574098936,52.2761278469389,6755674587398160
22.43643,20.57126,19.25201,18.71718,18.37405,177.065509003961,52.3038505907089,6755674587430928
22.92006,21.31234,19.87904,19.31236,19.04518,177.191683901693,52.4477631746071,6755674587430928
22.56506,23.15934,22.2274,21.8893,20.65661,177.193487983902,52.3991123253769,4503874773712896
24.09192,23.4433,20.63177,19.93284,20.20461,177.425397778226,52.4670051917384,4503874807300112
22.60302,22.12136,21.29547,20.97843,20.89022,177.302253260102,52.2799485950898,4503874773745664
22.98716,22.82664,21.65462,21.16699,20.43582,177.30127565626,52.3272279949791,4503874773712896
22.78897,23.3386,22.09808,22.54541,22.50464,177.302613845603,52.4481951479622,4503874773712896
23.32693,21.86823,20.40565,19.89071,19.63857,177.064735805073,52.8644258615022,4503874773745664
23.72773,24.31218,22.115,21.27398,20.89738,177.064276527511,52.8681652113836,4503874773712896
23.14142,24.56974,21.79262,21.88255,21.44041,177.064851283659,52.8664203087113,4503874916352000
21.60143,20.00879,18.91782,18.38696,18.04988,177.301682843444,52.6977267801298,6755674587430936
22.95868,22.12478,21.11321,20.63431,24.14368,177.301496545331,52.7015930099198,2310346883995828496
25.48503,22.82144,22.04933,21.39481,20.90304,177.191310436199,52.7124476890795,4503874782101504
22.22521,20.51959,19.50382,18.95545,18.63105,177.194301623886,52.7881081033796,4503874773745664
23.88116,22.9872,21.80778,21.29918,20.71038,177.302541205484,52.7836796947278,4503874907930624
23.89755,22.59055,21.91107,21.51686,21.19054,177.303186683741,52.8778005858731,4503875386114376
22.62821,22.9913,22.4599,20.77764,19.77324,177.192179490049,52.6898565816572,13511074095562825
24.07024,23.90526,21.32082,20.66822,20.12445,177.192826773154,52.7317929858467,2312598683801092112
22.31102,22.91733,21.61186,21.43713,20.80416,177.192983545011,52.7564488611405,4503874782134272
24.59176,22.36322,21.47876,20.95727,20.51147,177.191572924108,52.7757497817279,4503874782134272
25.70964,23.71684,22.40361,22.18347,21.56591,177.191360505535,52.8240214049454,4503874773712896
26.10722,24.0174,22.01365,21.07466,20.85486,177.300019780515,52.8088790284071,4503874782101760
21.38226,20.63072,19.52311,19.10901,18.88338,177.064878356692,51.1820831568222,2312598683801255960
22.49509,22.69358,21.55852,21.41307,20.6775,177.192697945022,51.250075158764,4503874773876736
23.18182,22.82524,21.59216,20.7002,20.79011,177.065231052914,51.247538441494,4503874782134528
25.10444,22.91315,21.43152,20.4971,20.73018,177.063702691245,51.2625366589775,4503874782134272
22.58208,20.28547,18.64439,18.02868,17.65551,177.301474541555,51.3140641194691,6755674587430928
23.96034,22.5348,20.88093,20.26101,19.87669,177.302019111896,51.3115729882417,2310346883987406864
24.20881,23.51649,22.41391,22.49418,22.66616,177.301697303173,51.3011493961989,4503599904194816
22.8968,22.99586,22.3365,21.40755,21.42827,177.302218727666,51.3673999334974,4503874907963392
23.14056,22.30916,20.60033,20.05493,19.61268,177.064157957317,51.658630266068,4503874773745664
22.36111,21.62062,20.91803,20.72022,20.30691,177.063265066742,51.7527306078911,4503874773712896
24.48589,22.43845,21.33394,21.14179,20.79408,177.065088939405,51.7499511448273,4503874773745664
21.13508,18.94836,17.85705,17.44696,17.07927,177.192482909533,51.6288369288915,6755674587562000
21.51469,19.37349,17.96375,17.4348,17.04521,177.193469954693,51.7545486603874,6755674587430928
23.2541,23.11734,21.46269,20.79043,20.16873,177.300857252102,51.666808725274,4503874773712896
22.86809,22.50703,22.05507,21.30136,20.68721,177.301583163479,51.7164287514177,4503874773712896
23.81177,23.22677,22.23564,22.40625,22.2391,177.3027648427,51.7028877744833,49539871047417856
25.15879,23.82355,22.3009,24.51927,23.10734,177.30196350863,51.7076549312121,4503874782134272
20.59969,18.79041,17.82086,17.38846,17.06819,177.529032825644,51.7604013621632,6755674587562000
21.78209,20.702,19.78896,19.38486,19.13482,177.423625009815,51.6278577867726,4503874773745664
23.45439,22.54023,21.35481,21.21685,20.53081,177.424822820762,51.7633450988136,4503874773746944
23.54021,22.56736,21.81042,21.48878,21.59671,177.424959373884,51.7991265695687,4503874773712896
24.56606,22.47018,20.74947,19.90149,19.376,177.424981501607,51.8120905509827,4503874773712896
23.3785,22.45341,21.09021,20.48765,20.0103,177.191269036124,52.0593287937413,4503874773712920
24.09892,22.07314,21.11495,20.74771,21.1273,177.19209007755,52.0607534682517,2312598683809644560
24.53166,22.71285,22.42566,21.91117,22.21929,177.422652599909,52.2269410011723,2310346883995828248
21.53078,20.7333,20.26601,19.96049,19.80482,177.424480854605,52.0912465736574,4503874773745664
22.94901,22.44459,20.81381,20.0433,19.79716,177.423177354115,52.1558667463423,4503874840821832
23.41799,22.10012,21.49555,21.27123,21.34593,177.193990645947,52.46080405069,4503874773712896
23.82178,22.37862,21.41027,21.05559,21.44829,177.191130498722,52.5101309449033,4503874773712896
25.22495,24.87584,22.70968,23.6342,23.03139,177.301326571559,52.467828399471,4503874807267344
23.44793,22.68488,22.20715,22.0602,20.87264,177.302331412146,52.5638846864642,4503874782101760
22.18872,22.71595,21.9097,21.2123,23.11897,177.425512095541,52.5811076101741,4503874773712896
23.7188,22.18704,21.25772,20.9165,20.6749,177.425799737874,52.5907586345886,4503874773712896
23.82634,23.30835,21.85231,21.60857,21.01914,177.424569144086,52.5752539470019,4503874773712896
22.62021,22.70284,21.89094,21.50784,20.9333,177.301753528241,52.9055531188953,4503874916352000
23.61498,24.05662,22.33963,21.60575,20.83289,177.302844473249,52.9620438483816,4503874916319488
23.42243,22.34037,21.42108,21.28745,22.71189,177.697898236432,51.1223967893417,2312598683801223184
25.13162,21.85178,20.89207,20.45416,20.17287,177.167802074066,51.1150158343193,2310346883987406864
22.16294,21.09491,20.0405,19.71632,19.36052,177.041594462995,51.1486752487088,4503874773745664
22.29801,21.1064,20.40194,20.27592,20.28975,177.041506797724,51.1653869052618,4503874782134272
24.58208,22.67805,21.55595,20.94574,21.03526,177.040208527757,51.0418740337797,6755674595786768
23.35665,23.10176,22.0225,21.40938,21.25724,177.168895905334,51.0610655023858,6755674587398168
25.01136,23.70647,21.9903,21.53291,20.83161,177.264138784663,51.0141096711851,4503874773712896
24.40495,22.76791,21.11459,20.02126,19.33739,177.264816671023,51.0361055098667,6755674595819800
23.98192,23.41658,22.16367,22.01969,22.08927,177.37551991198,51.192020989945,4503874773745664
24.50069,24.35827,21.95411,21.36166,21.37347,177.50696834683,51.1508299610286,6755674620985360
20.89793,18.95701,17.89643,17.46012,17.10407,177.039005639496,51.4209184969791,4503874773745664
26.03795,22.95085,22.38033,22.28578,22.57475,177.168873378293,51.4266322633058,4503874815655960
25.47116,22.32804,21.83542,21.65402,21.90868,177.375337133162,51.46413009508,4503874773745664
23.23849,21.62054,20.4264,20.01601,19.74965,177.377379768855,51.496450850128,4503874773745664
22.60556,22.27855,21.44298,21.31515,20.96499,177.377401428198,51.5570452910636,4503874840821832
24.03306,22.82518,21.30323,20.6694,20.07364,177.376998434613,51.6216948088377,4503875377692744
25.26814,23.44876,22.51506,21.8928,20.82442,177.505663076024,51.469689849424,4503874773712896
24.43162,22.96206,21.36515,20.61508,20.06581,177.167248915237,51.9713162900231,2310346883995828240
23.82251,23.077,22.6301,22.6501,22.0985,177.265284516877,51.9663901893936,49539871181635584
22.82269,23.48049,21.80427,21.87478,21.21039,177.265418177925,51.9500545075004,4503874773712896
24.41054,23.20886,22.41625,21.78667,21.5725,177.504606864903,51.9698432309241,4503874807267344
22.05148,21.97774,21.02845,20.61765,20.23542,177.375578708583,52.0448568585475,4503874773712896
23.99701,22.48986,22.00328,22.41852,21.88078,177.375458691656,51.8643729108593,4503874773746944
23.95435,24.31771,22.44394,21.94186,21.78814,177.37793253907,51.9768501245285,2310346884121624592
24.21916,23.07558,21.57784,20.43239,19.90582,177.506262446411,51.9750764135674,6755674587398160
23.43471,22.75243,21.36383,20.6162,20.61101,177.040105823828,52.2357422549881,4503874773712896
24.42466,24.32156,22.60332,21.5891,21.92543,177.040706094679,52.2649496043333,2310346883987537936
22.11879,21.57659,21.18917,21.27105,21.34634,177.039395220158,52.3818733575198,4503874782134528
24.30337,24.85162,22.66838,22.12212,22.20129,177.169696906373,52.3903174676337,4503874807267344
23.78599,24.34125,22.53033,21.81213,22.2695,177.038646049534,52.3528107534502,4503874907963392
23.65282,20.95711,20.56619,20.06696,19.78363,177.265128189038,52.3139149534443,6755674595820048
25.67796,22.12254,20.12826,19.26641,18.6692,177.375793400084,52.4597069639001,6755674587430928
25.52835,23.48793,21.64408,21.19116,20.65465,177.264141706584,52.2966637635649,4503874773712896
24.13692,23.83538,21.66853,20.71616,20.38845,177.265209246413,52.3971564067466,4503874773712896
23.97367,24.94505,22.34735,22.02454,23.21773,177.374932759139,52.3169984232115,4503874773712896
24.91912,23.99647,22.37415,22.82225,22.17922,177.50699611319,52.2859619717219,49539871181668352
23.96091,23.10256,21.98629,21.66119,24.2762,177.504676593316,52.3012091454264,4503874773712896
24.21985,22.85788,21.9513,21.54433,22.10496,177.505455488227,52.2986503484354,4503874773712896
22.79561,22.97066,22.72489,22.32624,21.93119,177.040340098008,52.847609541589,4573968673538065
25.92997,22.68153,24.05196,23.2415,24.1093,177.039794351014,52.8145273955414,13511074238169417
23.60632,21.92447,20.59198,20.24167,19.81413,177.263276599389,52.8718631304398,4503874849243720
21.86237,22.46844,21.87476,21.02566,20.31763,177.50629523576,52.7259060638288,51791670861137168
24.15221,21.75534,20.68583,20.25529,19.83055,177.039876167702,51.3234234864786,4503874773712896
23.47716,24.14986,22.39092,21.69343,21.61172,177.040694665979,51.2909542440302,2357634680083185936
25.42052,23.3072,22.24457,21.3547,21.46258,177.0393818422,51.3204486181458,4503874916319232
23.55298,23.71612,22.00345,21.45141,20.51741,177.169009980702,51.2437342983417,4503874916319232
19.95485,18.31477,17.3259,16.87049,16.51403,177.263645044989,51.2059402413336,6755674587430928
21.15581,20.60442,20.34197,20.10526,19.75867,177.376084040523,51.3670794526337,4503874840855880
22.2793,21.52222,20.80194,20.5447,19.85725,177.376747016837,51.3547682976567,4503874840821832
22.6538,20.96302,19.96935,19.7068,19.36637,177.26542360516,51.3676969962731,4503874773745664
24.58244,22.94849,21.99365,22.53716,20.77899,177.264631446063,51.3023170771659,4503874782134528
26.04018,22.97667,21.8642,21.09176,20.71901,177.37649331918,51.3904276311531,4503874916319232
23.08441,23.58357,22.07702,22.61878,21.22168,177.506561252156,51.4175951815145,49539871055806464
21.61203,20.88719,20.16361,19.83328,19.54919,177.167549768406,51.7357203055113,6755674595820048
22.2702,21.85866,21.86389,21.55151,21.86618,177.265528019427,51.7821474248486,49557463242014720
24.80225,22.66326,21.30151,21.0384,20.91435,177.264018023574,51.8208856047535,4503874782134272
21.01009,20.06526,19.27953,18.90122,18.61258,177.506920254809,51.67899874814,4503874773876736
23.07074,22.88629,21.95143,22.16972,21.05829,177.506583251329,51.7617820151261,4503874773746944
21.93204,21.46256,20.55258,20.33334,20.01213,177.504988795328,51.8247260603498,4503874773745664
24.18606,23.15522,22.49558,22.08916,21.83166,177.040343345435,52.0260958312832,2310346883987406864
24.6636,23.20621,22.65295,22.79668,21.96244,177.168458174876,52.0804754366773,4503599895805952
21.7326,20.89387,20.69147,20.47353,20.27585,177.263582837201,52.0903232460556,4503874773745664
25.17459,22.76906,22.28339,22.28571,22.56551,177.265888212322,52.1792295237744,4503874773712896
22.71089,22.62621,22.03419,21.67013,21.65673,177.507016920032,52.1561239947053,4503874773712896
24.10526,23.14794,21.79113,20.88769,20.26576,177.169080110221,52.6605590550824,4503874807300112
20.68127,19.48694,18.75874,18.37849,18.1431,177.041771155144,52.6330294235956,4503874773745664
24.53024,22.8749,22.12254,22.20914,21.83877,177.039995017306,52.556592530434,4503874907963904
23.03718,23.13144,21.63818,21.3371,20.92497,177.041687724845,52.6150462062458,4503874773712896
23.0281,25.08383,22.74178,22.20387,22.45587,177.040150627895,52.6065106011574,4503874782101760
20.43976,19.80172,19.0357,18.75851,18.50545,177.26423324635,52.5004519669473,6755674587430936
22.94751,22.62922,21.35174,20.65876,20.25606,177.264387047754,52.4865167785135,4503874840854600
22.12679,21.9941,21.28164,20.91568,20.43697,177.263816706485,52.5957041599521,4503874773745664
24.69862,22.72792,21.2832,20.76923,20.46862,177.265320748968,52.6128153276037,4503874773712896
22.39556,22.8013,21.81068,21.94545,21.75798,177.504699247908,52.4818215457589,4503874773712896
22.84899,23.20619,22.65466,22.87649,23.55666,177.041647602321,52.8883020130581,4503874773712896
20.45247,18.73218,17.87731,17.38606,17.03511,177.169184287581,52.9575393962048,6755674587430936
23.94453,22.50144,20.94555,20.38699,19.90966,177.377138751239,52.9167182566235,4503874840854600
24.3394,22.52675,22.21445,21.75494,22.33357,177.168653108647,52.9824949554685,49539871055806720
23.42575,23.90612,22.34136,22.29722,21.93487,177.376903087671,52.9495655406429,4503874782101504
20.81181,20.83755,19.47883,19.05584,18.54051,177.563806480487,51.05216570397,4503874840854600
23.09924,22.24452,22.12932,21.70181,21.1994,177.56494548182,51.1699636093785,4503874773745664
23.85175,21.65114,20.93321,20.52968,20.46042,177.64801351277,51.0287544568745,4503874782134272
23.66511,22.00278,20.87593,20.34751,20.18095,177.64770222259,51.1023821951354,4503874773745664
23.28074,21.96858,21.53508,21.26744,20.83718,177.646051920331,51.1917949829788,4503874773745664
22.01086,22.41357,21.22422,20.87874,20.96237,177.543304705574,51.1920495238929,4503874773712896
24.10373,23.62225,22.21605,22.71894,21.85326,177.562985415583,51.117070714476,4503874773712896
22.63332,22.5385,21.78813,21.25523,20.54333,177.564754229159,51.1357615093398,4503874773712896
23.19631,23.48302,22.14931,21.78204,21.35968,177.647780051531,51.0114620789368,4503874773712896
22.90549,23.65228,22.46831,21.64637,21.36381,177.645833165632,51.1585991434549,4503874916335872
21.1302,20.71081,19.67754,19.31445,18.87424,177.755537538762,51.1593911345502,6755674587430928
21.99844,21.55463,21.00553,20.80602,20.74852,177.754426540572,51.1317448053751,6755674587398168
22.64002,22.00331,20.88646,20.65852,20.43257,177.754241414977,51.0314052523095,4503874773745664
23.07913,22.27755,21.84094,21.48623,21.41463,177.75474616763,51.1414554622211,4503874773712896
23.12157,22.35643,21.3231,21.1625,20.95763,177.846841382458,51.0878256440634,6755674587398160
22.75879,22.64529,21.23256,20.72493,20.39272,177.845180438646,51.0727335777489,4503874773746944
24.19442,23.37577,22.05039,21.39893,20.47397,177.845549752414,51.1042178372718,6755674587398160
24.85426,22.85251,22.30119,22.13611,23.26553,178.064238497999,51.211197748796,4503874840855880
21.79335,21.0126,20.23952,19.95638,19.48513,178.144673184649,51.1564254450513,4503874773745664
24.31619,21.14598,19.6111,18.9998,18.761,177.174837866828,51.1232013685107,6755674587430928
23.8636,21.01085,19.57401,19.03467,18.70986,177.08188348783,51.1583756900495,4503874773745664
21.96821,21.20134,20.3243,20.01095,19.71899,177.176194105143,51.0580742183028,4503874773745664
23.45033,22.42733,21.6269,21.35161,21.60312,177.176839541038,51.1748185165667,2310346883987537936
25.79178,24.69896,22.04618,21.73068,21.28716,177.080305382841,51.1245988722666,4503874907963392
24.50396,25.07344,22.20911,24.40114,23.14535,177.383955519909,51.0182042596243,4503599929360400
25.03109,24.06427,22.21328,22.67288,21.25302,177.384437365962,51.1101787097287,4503874807300112
23.20083,22.41288,22.25263,21.58208,21.11438,177.281213379749,51.1772618030153,4503874782101760
22.53326,21.72523,20.89191,20.58572,20.31972,177.382758681421,51.0444021346036,4503874782134272
22.69761,21.36611,20.35356,19.88239,19.5856,177.384105417402,51.0629773378605,4503874773712896
25.02974,23.59084,22.25431,22.03939,21.94459,177.383784812808,51.1295159283057,4503874807300120
21.04903,20.01729,19.13256,18.68373,18.39778,177.081203405061,51.416379958874,6755674587562000
23.52966,22.98466,22.14127,21.64399,21.18682,177.081148332466,51.3955865150751,4503874773712896
24.85365,22.6739,22.03382,21.90455,21.28673,177.082080611999,51.4058262779874,4503874773712896
25.01998,22.74245,22.61901,22.5596,21.51528,177.08078214966,51.4431868431664,4503874907930624
