objid,ra,dec,devrad_r,fracdev_r,exprad_r,redshift,modelmag_u,modelmag_g,modelmag_r,modelmag_i,modelmag_z,petrorad_r,petroR50_r,snMedian,clean,h_m_2mass,j_m_2mass,k_m_2mass,classification,w1mag,w2mag,w3mag,w4mag
1237661069258653741,174.253627434533,14.5164508111789,0.0635563,1,0.06617679,0.0002862569,17.57505,16.55444,16.15957,15.99833,15.94019,1.129185,0.5665832,68.3819,1,14.756,15.108,14.663,6,14.634,14.706,12.255,8.631
1237671127511531670,173.148049627088,-7.50167411742884,0.05501864,1,0.07513501,0.0003459946,18.36921,16.83431,16.19265,15.92259,15.7959,1.297369,0.6632686,82.14125,1,14.382,14.879,14.249,6,13.442,13.523,12.327,8.397
1237671139866902637,173.222552502643,-7.49056378969828,0.00387938,0.9969533,0.001021784,0.000814972,19.17389,17.69301,17.13891,16.92268,16.80603,0.935106,0.4868567,31.00274,1,15.403,15.9,15.346,6,15.043,15.009,11.869,7.916
1237671139867099173,173.513026827555,-7.14015947208766,0.04701376,0,0.05583247,0.0008950943,18.03293,16.33543,15.54605,15.21428,15.01782,0.9734424,0.5040417,51.84127,1,13.405,14.063,13.346,6,13.052,13.109,12.051,8.202
1237671139867033732,173.509733676615,-7.2516466913864,0.00468078,1,0.004974462,0.0003322729,18.01538,16.65052,16.12184,15.91723,15.83596,0.9668579,0.4987909,45.12848,1,14.455,14.897,14.382,6,14.406,14.605,12.171,8.58
1237663548505129369,110.497914793611,37.9141522772133,0.4692277,0,0.673604,0.0002355818,20.33914,17.80555,16.67611,16.25825,16.00274,1.742035,0.8928385,52.05342,1,14.331,14.856,14.263,3,14.06,14.131,12.201,8.501
1237664873503064415,117.882389671876,15.5948116323041,1.802529E-05,0,0,0.0006240333,17.89831,16.72095,16.788,16.86271,16.95881,1.131694,0.5846962,36.80952,1,16.02,16.543,17.012,6,16.318,16.054,12.129,8.556
1237661086415651212,117.157130603442,18.6924465714281,0.01312505,0,0.01481833,0.0002681717,16.27928,14.92622,14.47079,14.32854,14.29465,1.143385,0.5874524,75.39761,1,13.091,13.448,13.073,6,13.009,13.114,11.959,8.422
1237667254528508016,125.825031287072,16.8016476282553,0.001463172,1,0,0.0002798509,17.7187,16.45285,16.5076,16.57186,16.63804,1.093513,0.5514708,46.31803,1,15.738,16.021,15.631,6,16.105,16.095,11.416,8.342
1237667107425943753,125.206218801193,16.8496836221723,0.01681578,0,0.01585431,0.0004252592,17.91187,17.03085,16.7435,16.63855,16.61176,1.038571,0.5318973,48.79259,1,15.654,15.854,15.381,6,15.447,15.88,12.225,7.959
1237670359253909523,129.015173761454,14.5341742753744,0.07791742,1,0.1252587,0.0003781464,18.68171,17.70432,17.26171,17.09958,16.98342,1.460904,0.7241144,39.62295,1,15.707,16.252,15.668,6,15.699,15.174,11.303,8.609
1237667291573518390,127.626196310102,14.5039162000144,0.05158576,0,0.05437828,0.0002364414,17.54825,16.2818,16.4372,16.55396,16.63425,1.611732,0.788152,57.34664,1,16.079,16.061,15.239,6,16.224,15.616,11.866,8.205
1237667429551112452,127.730619859403,15.1093674981207,0.08728781,0,0.144471,0.0008147982,19.42037,17.8122,16.96551,16.68658,16.48725,1.053827,0.5448833,41.73577,1,14.79,15.399,14.801,6,14.797,14.843,12.03,8.045
1237668495236399147,155.661562444466,14.965283472552,0.04365721,0,0.05151742,0.0005438452,17.65053,16.74475,16.44379,16.32868,16.29302,1.155652,0.585223,41.1718,1,15.231,15.467,14.936,6,14.997,15.644,11.946,8.37
1237658203968241720,163.125649669421,47.4090248935888,0.07638839,1,0.1190596,0.0002331588,18.44,17.03627,16.49522,16.28125,16.19297,1.214808,0.6133769,51.7663,1,14.836,15.395,14.913,6,14.718,14.892,12.055,8.552
1237671139864150060,170.087481191414,-13.0075704485594,5.131545E-05,1,5.661163E-05,0.0002248692,18.99203,17.50487,16.97528,16.77186,16.696,1.094873,0.5564253,27.16672,1,15.299,15.764,15.377,6,15.145,15.26,12.389,8.492
1237664130485125196,170.331820378083,13.6322150611445,0,1,4.54042E-06,0.0007457007,17.26446,16.03476,15.89805,15.86925,15.85721,1.226705,0.6222536,56.53057,1,15.039,15.041,14.863,6,14.939,15.154,11.246,7.599
1237664337179377693,177.147247656918,36.5315465933632,0.1026558,0.9800377,0.1597314,0.0005102758,17.57059,16.30384,16.32575,16.35246,16.40173,1.357699,0.6923398,30.76061,1,15.632,15.854,15.597,6,15.252,14.996,12.225,8.823
1237661817633701945,191.840885729622,12.8551270723891,0.0883216,0,0.1393453,0.0002690579,17.91615,17.04003,16.69067,16.56722,16.49102,1.22166,0.6152552,39.78461,1,15.419,15.76,15.336,6,15.019,15.088,11.957,8.053
1237655500273549314,200.130955728578,-1.33155651080649,0.01675266,0.333233,0.02606242,0.0006924887,17.60703,15.95274,15.26736,14.99726,14.8541,1.369005,0.6934169,69.59175,1,13.339,13.88,13.305,6,13.154,13.331,11.946,8.332
1237648705658159162,200.212018116846,1.05111941229551,0.0002937581,1,0.0007122385,0.0003804819,18.87356,17.99655,17.6804,17.57958,17.55184,1.526786,0.7889349,31.83742,1,9999,9999,9999,6,15.766,15.802,11.683,8.299
1237661151383453784,212.255493643113,46.7743571441737,0.04392273,1,0.04714623,0.0002112604,19.30509,18.24409,17.90063,17.72438,17.71459,1.434517,0.7109842,27.49179,1,16.579,16.825,16.78,6,16.416,16.31,12.616,8.986
1237655744552763418,218.171741699858,6.76618802063647,0,0,0,0.0003628075,17.81296,16.95703,16.6821,16.5895,16.55696,1.217268,0.6130605,35.00126,1,15.708,15.705,15.492,6,15.297,15.394,12.333,8.656
1237656568110973234,310.023243123458,-0.363441773739515,2.845807E-05,0,0,0.0003743319,18.86779,17.25637,16.54246,16.22125,16.05837,0.8940283,0.4710582,33.7654,1,14.438,14.94,14.488,6,14.37,14.364,11.87,8.018
1237673472566755500,70.7846182827732,9.99724655337039,0,1,0.007788027,0.0004628719,18.18308,16.67759,15.86934,15.49425,15.25728,1.013919,0.5304576,44.13067,1,13.637,14.132,13.548,6,13.227,13.408,11.451,7.477
1237673452166447330,70.8746696380756,11.2107628013856,7.35236E-05,0,0,0.0002432948,20.13656,17.96553,16.7085,16.09639,15.69153,1.021496,0.5317819,35.65511,1,13.724,14.369,13.528,6,13.378,13.464,10.508,7.193
1237648721741087524,119.414924523064,0.269456158788749,0.008149001,0,0.01078538,0.0002651574,20.10438,18.37036,17.6625,17.40424,17.30185,1.185075,0.6098351,30.79267,1,16.057,16.205,15.333,6,15.121,15.653,11.515,8.352
1237648721741349104,120.019588984732,0.349584399940248,0.2777261,0.9651293,0.3964345,0.0002241903,19.65512,18.22731,17.67422,17.46828,17.41733,1.552332,0.7696903,30.48497,1,16.462,16.504,15.649,6,15.634,16.308,11.819,8.351
1237646797599867359,119.408369051362,0.504216135365726,0.03364839,0,0.03813905,0.0002444393,18.76024,16.97441,16.26801,16.0054,15.86015,1.215495,0.6209984,51.26642,1,14.375,14.845,14.39,6,14.194,14.296,12.067,8.491
1237667781195923783,119.29657366814,8.32976356803702,0.03724695,0,0.04511105,0.0002135633,18.54585,17.64659,17.35754,17.26925,17.21999,1.179869,0.6009286,30.18471,1,15.878,16.385,15.646,6,16.005,15.597,11.811,8.479
1237667782269796388,119.13441347859,9.35181534046643,0.003015721,0,0.001179889,0.0002824498,16.20831,15.13432,14.93326,14.89487,14.92225,1.081437,0.557277,70.67574,1,13.957,14.169,14.011,6,13.655,13.835,11.925,8.278
1237667781733318738,120.171105692074,9.28762937034593,0,0,8.474641E-06,0.0003124612,17.65961,16.63927,16.43453,16.37774,16.38536,1.130844,0.5758481,45.50708,1,15.474,15.7,15.397,6,15.503,15.151,12.201,8.219
1237664874577526975,118.750584619291,17.1708599789378,0.002283643,0,0.00208267,0.0002425061,17.2287,16.08764,15.7594,15.64497,15.63671,1.120914,0.5775878,49.15033,1,14.485,14.837,14.559,6,14.503,14.606,12.123,8.148
1237664091824914643,129.447968931282,23.9284050714172,0.06471664,1,0.1134969,0.0002296925,19.79611,17.98787,17.21542,16.89034,16.71323,1.424583,0.714676,43.38793,1,15.038,15.649,14.998,6,14.979,14.802,12.17,8.393
1237661085885988939,131.903010910729,27.999534742317,0.0761644,1,0.1153534,0.0002898236,17.82678,16.61427,16.39175,16.28109,16.28045,1.349696,0.6773724,45.16479,1,15.063,15.502,15.009,6,15.035,14.921,12.131,8.063
1237665127985971307,131.394307452429,22.1954075836235,0.002849197,0.973314,0.0001539672,0.0003613924,18.9638,18.07563,17.70885,17.55991,17.47486,1.132608,0.5802253,30.12409,1,16.234,16.624,15.416,6,16.083,15.187,11.794,8.278
1237665097385246844,132.478927417205,22.4985360837549,0.0007771719,0,0.005551895,0.0006923925,17.14643,16.20444,15.99039,15.90629,15.91575,1.155172,0.5955085,44.87006,1,14.862,15.151,14.879,6,14.734,15.24,11.428,7.944
1237658492262481967,141.135500495864,6.82246474290552,0.02720157,1,0.02887812,0.0005268703,18.42483,16.91196,16.26441,15.98437,15.84495,1.300056,0.6581469,38.6645,1,14.347,14.881,14.387,6,14.244,14.341,12.306,8.25
1237658493336420501,141.452188107069,7.78044459005483,0.0001376681,1,0.0007155424,0.0002246835,19.41388,17.93671,17.32644,17.06754,16.94201,1.311779,0.6545268,28.17488,1,15.338,15.868,15.32,6,14.15,14.119,11.349,7.811
1237664133167448165,165.288275723015,15.3642068993624,0.04378761,0,0.06179651,0.0005151048,19.32845,17.72584,17.05118,16.78973,16.65397,1.385005,0.7046328,44.07105,1,15.157,15.602,14.81,6,14.939,15.139,12.218,8.294
1237674650465730668,180.341653515263,0.107462249881653,0.02291512,1,0.02825914,0.0005417105,19.8807,18.4776,17.87907,17.64774,17.51243,1.082324,0.5637384,35.53991,1,16.205,16.356,16.846,6,16.006,15.779,12.129,8.403
1237674651539603490,180.688739624499,0.989880554174958,0.06269857,1,0.1101492,0.0007925425,16.90193,15.9199,15.57711,15.45349,15.38676,1.372088,0.7214876,53.68122,1,14.246,14.616,14.231,6,14.179,14.287,12.073,8.505
1237651752399732780,180.076960876829,1.3025083674436,0.04903619,0,0.0498164,0.000550019,17.44441,16.56741,16.29804,16.20964,16.1965,1.226858,0.6318743,39.5405,1,15.14,15.421,14.982,6,15.172,15.532,11.848,8.324
1237676304558260478,72.1346742661992,-4.48786740026514,0.08465572,1,0.1330589,0.0007101055,19.26545,18.35503,18.02271,17.89912,18.0526,1.792244,0.8993514,37.31343,1,16.57,17.228,16.011,6,16.317,15.606,11.856,8.033
1237664873502736769,117.267302255246,14.9505907696806,0.005083034,1,0.007169302,0.0002107116,20.9143,18.039,16.83195,16.37282,16.09805,1.229313,0.6313813,41.10582,1,14.396,14.921,14.233,6,13.907,14.06,11.706,8.459
1237661086415585965,117.013996385501,18.5412600847267,3.136446E-05,1,0.0003052657,0.0002237204,19.93013,18.7068,18.14225,17.90018,17.77068,1.082727,0.5663269,28.28672,1,15.889,16.816,14.936,6,15.711,15.847,12.274,7.795
1237661086415716676,117.327173564943,18.7182492170133,0.04127903,0,0.05026659,0.0003043431,17.58365,16.5066,16.15328,15.97177,15.99026,1.197766,0.611302,63.15458,1,14.917,15.171,14.795,6,14.678,14.554,12.114,8.374
1237673706652500106,116.590333417607,42.3565862161172,0.003397282,0.9213532,0.00169748,0.0002008605,17.93563,16.97757,16.63131,16.49407,16.44923,1.04482,0.5325443,50.70644,1,15.363,15.651,15.177,6,15.271,15.572,12.08,8.42
1237667211578769521,125.524623764469,16.3599307360161,0.01405939,0,0.01765426,0.0003887265,16.98591,16.58731,15.77629,15.67534,15.66874,0.9718196,0.5059277,54.83591,1,14.541,14.869,14.557,6,14.479,14.503,11.908,8.284
1237667253991571833,125.939054167142,16.3861263301253,0.006043519,0,0.007432028,0.0003295337,19.96214,18.60931,18.06319,17.84093,17.6963,1.122775,0.5676804,30.07184,1,16.334,16.618,15.874,6,16.105,15.327,11.575,8.204
1237651274034381014,126.025890780216,52.8555952954206,0.02775458,1,0.03122457,0.000253738,19.06121,18.05836,17.71618,17.57139,17.53996,1.358115,0.6970358,29.83665,1,16.081,16.5,16.12,6,15.23,15.067,11.686,8.275
1237651534409236659,128.925594036789,53.1543958819579,0.03306507,0,0.03926215,0.0003542103,19.77057,17.32369,16.07656,15.56358,15.27815,1.45187,0.7447373,26.31808,1,13.538,14.095,13.412,6,13.272,13.257,12.508,8.755
1237671124296794150,133.357127442734,11.1362521879749,0.06539775,1,0.07971147,0.0006712381,18.20448,17.10902,17.06477,17.10114,17.13453,1.386004,0.6978431,34.7468,1,16.091,16.77,15.899,6,16.187,16.108,11.917,8.008
1237664668966256704,140.267049782885,31.2184013251165,0.01443001,0,0.01730836,0.000541761,17.80094,16.60471,16.09815,15.87434,15.77753,1.430907,0.7182208,53.41813,1,14.459,14.879,14.358,6,14.193,14.263,12.298,8.193
1237664093977575529,140.135442865121,31.4250682244707,4.230082E-05,0,0,0.0004484695,18.8439,17.88109,17.52374,17.43572,17.38357,1.112835,0.5583693,34.14639,1,15.931,16.623,16.029,6,16.484,15.629,11.753,8.384
1237661382233096234,140.0880973097,32.0509043303989,0,1,7.640328E-07,0.0003239117,18.29891,17.37432,17.06097,16.9237,16.93386,1.03501,0.5291916,64.24536,1,15.736,16.094,15.61,6,15.049,15.031,12.064,8.528
1237654601565864028,155.577488310469,4.45844686264584,7.328101E-05,1,3.895029E-05,0.0004922253,17.99354,17.02653,16.72677,16.61385,16.61811,1.356942,0.6868523,34.99898,1,15.714,15.719,15.58,6,15.372,15.556,11.593,7.97
1237658205039427799,154.671883328992,46.2633514097623,0.002761492,0,0.002586855,0.000350242,16.69343,15.52353,15.25875,15.16666,15.15343,1.200177,0.609894,58.12961,1,14.207,14.435,14.211,6,13.94,13.982,12.24,8.092
1237668585967255573,162.904930226821,16.5922796641147,0.007380123,1,0.002757647,0.000269639,17.44111,16.40912,15.97332,15.81478,15.75934,1.078781,0.5549852,61.30574,1,14.557,14.926,14.369,6,14.379,14.571,11.728,8.293
1237665017385975869,164.27771913095,33.9967463817857,0.05405245,1,0.07735688,0.000234966,16.4103,15.31051,15.17878,15.17098,15.20927,1.288473,0.6602151,47.54515,1,14.446,14.514,14.382,6,14.304,14.357,11.875,8.484
1237648722312888542,199.27534278019,0.6955699503845,0.002208351,1,0.001639468,0.000735366,19.50275,18.23905,17.72208,17.48155,17.35889,1.401956,0.7189258,29.24711,1,15.989,16.242,16.237,6,15.594,15.984,12.324,8.013
1237654948909285401,225.657827219214,61.0354769412994,0.4487354,0,0.6956253,0.0002588743,16.74281,15.86996,15.60727,15.50342,15.47247,1.704134,0.8884316,44.77565,1,14.407,14.728,14.391,3,14.292,14.32,12.919,8.962
1237656569721651614,310.147457824933,0.888120926914568,0.008238961,0,0.0106826,0.0002108186,18.64623,17.21357,16.6574,16.43752,16.32411,1.05882,0.5559971,33.5194,1,15.055,15.317,14.852,6,14.422,14.61,11.583,8.433
1237649962458677355,58.119617008174,-6.21954740408128,0.06833506,1,0.0965606,0.0003116769,17.73071,16.26053,15.64968,15.42863,15.33003,1.316232,0.6679285,69.42279,1,13.966,14.385,13.911,6,13.883,14.008,11.669,9.388
1237673705036382352,101.369157981915,37.4081338926352,0.0007041932,0,0.00110991,0.0002063021,17.46625,15.75873,15.06232,14.80025,14.65666,1.052544,0.538277,99.3623,1,13.202,13.667,13.13,6,13.082,13.239,11.428,7.902
1237648721741349754,120.047192834238,0.279517775419033,0.06399716,0,0.1171151,0.0003035475,20.8798,18.74787,17.82869,17.47446,17.25617,1.376343,0.6901197,29.92396,1,15.454,16.118,15.541,6,15.406,15.612,11.971,8.201
1237667107426795894,127.036528666474,17.7385766171992,0.01877813,0.828799,0.02372648,0.0002406723,20.49479,17.78998,16.8714,16.52522,16.32289,0.9665313,0.4972792,44.73084,1,14.661,15.315,14.586,6,14.609,14.699,11.991,8.087
1237660635984625719,129.264536609848,31.8840753314726,0.05198726,0,0.09305637,0.0003194076,17.90802,16.95526,16.67347,16.55975,16.51803,1.52787,0.7499683,34.3165,1,15.528,15.811,15.528,6,15.398,15.779,11.87,8.261
1237673807585804435,131.822981552335,22.1273091260964,4.352036E-06,1,9.275713E-05,0.0002029369,21.33584,18.70383,17.23247,16.23212,15.68238,1.024186,0.5295199,27.26717,1,13.769,14.365,13.439,6,12.964,12.799,10.955,7.619
1237661063875919954,141.724076494711,8.31773932761558,0.005983099,0,0.008919598,0.0002356174,18.33067,17.4079,17.15022,17.0514,17.05094,1.250259,0.6364731,29.04309,1,16.222,16.03,15.716,6,15.844,15.423,11.52,8.28
1237664667358986286,149.140756892741,33.2585031303381,5.219291E-05,1,0.006805909,0.0003861003,18.29037,17.36186,17.11264,17.02943,17.0432,1.55566,0.7897363,48.51072,1,16.131,16.145,15.969,6,15.889,15.609,11.842,8.487
1237661950242979844,157.873370819116,11.5011845580325,0.0001559399,1,0.002486214,0.0005120361,18.48106,17.34067,16.94369,16.76017,16.70502,1.824066,0.8830247,28.28441,1,15.552,15.872,15.307,6,15.449,15.355,10.883,8.159
1237668494703591621,165.240586595533,15.8868185475156,0,1,0.0001125724,0.0005645972,19.22178,17.71119,17.0556,16.78667,16.6391,1.073517,0.5486122,43.0009,1,15.301,15.678,14.977,6,14.923,15.054,12.134,8.1
1237661068721913884,174.519019058768,14.1024219341893,0.07276005,1,0.09835114,0.0005042718,17.73177,16.11776,15.45538,15.17308,15.02575,1.324477,0.6613837,78.71482,1,13.541,14.058,13.417,6,13.356,13.436,12.036,8.146
1237661070868938754,173.318899537029,15.5942636346459,0.0001920793,0.9905173,0.01848814,0.000291279,17.72042,16.79789,16.54123,16.42879,16.37123,1.083195,0.5657404,36.39971,1,15.335,15.621,15.04,6,15.176,15.033,11.826,10.169
1237648720694083618,180.498170661938,-0.596033946025276,4.379867E-05,0,0,0.0002768874,17.69482,15.73903,14.93526,14.63133,14.49712,1.165725,0.6012516,56.79582,1,12.952,13.455,12.855,6,12.634,12.672,11.556,8.256
1237674649928859757,180.446156501372,-0.256782229890146,0,1,0,0.000526507,18.89164,17.92241,17.52204,17.34658,17.28286,1.072322,0.5480523,25.92232,1,16.076,16.393,15.55,6,15.599,15.811,11.908,8.096
1237674649928990880,180.731141776453,-0.304936256038389,0.06560607,1,0.07398954,0.0002020403,18.33024,16.94844,16.45716,16.27881,16.21456,1.164658,0.5933816,42.12307,1,15.044,15.379,14.623,6,14.757,14.975,12.256,8.34
1237658492821766228,192.871777546854,10.0051349517086,0,0,0.0005081408,0.000359468,17.63595,16.78832,16.42341,16.27676,16.2377,1.249124,0.6309152,44.74448,1,15.105,15.342,14.939,6,14.86,15.174,12.303,8.388
1237662263248945382,228.514505566108,6.94805582682541,0.002267028,0,0.004876916,0.0004192008,18.15812,16.83694,16.23437,15.96523,15.82374,1.017022,0.5208288,56.27628,1,14.327,14.822,14.251,6,14.233,14.22,12.328,8.284
1237661386546806985,251.855289213626,30.8169369193321,0.001301037,1,0.003316458,0.0003517045,18.00764,16.46286,15.80555,15.5412,15.40606,1.099036,0.559854,70.44152,1,13.816,14.381,13.84,6,13.728,13.746,11.974,8.697
1237674285388661101,72.0801462839748,-5.15483639843751,0.0002008943,0.928166,0.003812734,0.001026822,20.41637,19.03237,18.36143,18.10516,17.98677,1.01797,0.5297669,27.44921,1,16.604,16.856,16.213,6,16.402,15.363,12.114,8.324
1237673756574810193,101.15245528431,27.9291810943988,0.008344766,1,0.01105502,0.0002154122,19.15166,17.63477,17.0132,16.80108,16.66556,1.00148,0.5160799,25.1798,1,15.321,15.676,14.964,6,14.76,14.599,11.723,8.277
1237667143393870176,117.911234458391,14.7065462689512,0.008690115,1,0.01106575,0.0002249314,17.04394,16.03211,15.67637,15.55507,15.5015,1.447125,0.7216386,44.53996,1,14.391,14.681,14.201,6,14.34,14.411,11.892,8.161
1237664093966893738,117.30508572119,18.3653471236055,0.05611161,0,0.06346647,0.0005690598,19.50511,18.00593,17.36873,17.08711,16.9157,1.118398,0.5713236,40.75718,1,15.416,15.965,15.355,6,15.111,15.48,11.733,8.442
1237661086415716637,117.340785636058,18.6694241068979,0.08566482,1,0.1327735,0.0002243686,17.65069,16.51363,16.13594,16.01116,15.98892,1.215575,0.6188672,63.76343,1,14.961,15.183,14.931,6,14.456,14.371,12.131,7.922
1237664094503764236,116.965146939318,18.7172626094852,4.986434E-05,1,0.01275657,0.0007916877,18.18783,17.22733,16.893,16.75321,16.72123,1.206483,0.6294037,51.98276,1,15.615,15.803,15.184,6,15.073,14.993,11.798,8.259
1237651496292909143,116.405418574513,42.1669387803684,0,0,0,0.0008393881,18.08774,17.04322,16.60966,16.43095,16.34529,1.07981,0.5637625,86.67585,1,15.033,15.465,15.471,6,14.357,14.312,12.167,8.341
1237673706115825955,117.151625666019,42.1812723495948,0.0003666058,0,0.007462473,0.0005132627,19.98501,18.33535,17.57977,17.33953,17.19863,1.044705,0.5295216,61.8831,1,15.983,15.957,15.703,6,15.968,15.443,12.302,8.273
1237667291573715121,128.08586801059,14.658428507941,0.06364865,0,0.0801027,0.0008596788,17.05591,16.0411,15.65107,15.48128,15.43032,1.20516,0.6150392,48.69359,1,14.138,14.51,14.196,6,14.084,14.211,11.442,8.244
1237654601028862012,155.338246240931,3.99471405211425,0.05534233,0.8735123,0.06244308,0.0002531591,16.90945,15.86716,15.5737,15.47818,15.45668,1.356189,0.687187,45.05724,1,14.428,14.656,14.431,6,14.272,14.416,10.96,7.58
1237658611979059216,163.180684625713,47.110918760293,0.09552819,1,0.1465062,0.0003472524,17.80851,16.80898,16.56751,16.47323,16.48236,1.859162,0.926397,54.35263,1,15.488,15.695,15.232,6,15.407,15.595,12.092,8.553
1237661850391412740,171.359157152965,43.7019639846036,0.08908701,1,0.1384021,0.0004156427,17.85264,16.9523,16.62795,16.49191,16.48552,1.501127,0.751885,30.04009,1,15.258,15.672,15.408,6,15.207,15.018,12.382,8.209
1237664291001729126,184.01272991556,15.2924997002328,0.009311906,1,0.009683874,0.0003613905,18.51152,17.43067,17.04663,16.90612,16.86253,0.9101484,0.4718667,29.48568,1,15.784,16.001,15.809,6,15.654,15.32,12.109,8.461
1237648702973673494,199.817334632015,-1.23472972328425,0.03235679,0.8635396,0.04596454,0.0007356109,16.50125,16.24466,16.61562,16.88698,17.09321,1.331545,0.6828729,40.25747,1,16.564,16.707,15.732,6,15.717,15.131,12.397,8.11
1237674603215519839,211.610695237666,0.644258055654144,0.0199225,0,0.02367139,0.0003131706,16.82539,15.91866,15.51322,15.35517,15.32683,1.056297,0.5441763,41.79248,1,14.134,14.491,14.126,6,14.072,14.105,12.062,8.751
1237662268069904403,218.335422915116,6.65112319640197,0.07110804,1,0.09378637,0.0004522067,18.14228,17.28523,16.9922,16.86764,16.84709,1.207877,0.6100309,31.07796,1,15.788,15.962,14.979,6,15.426,15.242,11.984,8.756
1237649962458742822,58.1900430888575,-6.14410847167799,0.04800302,1,0.054653,0.0003430133,18.02361,17.09707,16.74194,16.60135,16.51898,1.311239,0.6659794,49.88628,1,15.463,15.72,15.45,6,15.345,15.192,13.422,8.667
1237673706109796711,100.207693656389,37.7270812906116,0.03920118,1,0.01670476,0.0002075271,18.66765,17.16461,16.47857,16.18861,16.02346,1.03212,0.5226864,59.90847,1,14.481,15.027,14.4,6,14.119,14.416,11.798,7.604
1237673431227761185,99.6408118004559,37.7387267584694,0.05257285,1,0.07123383,0.0002065328,18.24467,17.16525,16.71883,16.5106,16.40668,1.036508,0.5349907,54.05407,1,15.212,15.596,15.02,6,15.246,15.016,11.573,8.453
1237673739399266636,109.70603953012,30.7363696929741,2.72229E-06,0,4.219222E-07,0.0002484311,18.27895,16.79641,16.19649,15.97433,15.85678,1.528663,0.7668212,43.50432,1,14.52,14.906,14.421,6,14.266,14.173,11.543,8.262
1237648721204478433,120.05188380295,-0.0169839019404425,0,1,2.590241E-07,0.000234525,21.38995,18.76965,17.64041,17.20926,16.96251,1.374922,0.6910367,32.39814,1,14.985,15.907,15.062,6,14.813,14.861,12.087,7.966
1237648721204413453,119.928848733439,-0.0598009307687008,0.1141795,0,0.1729256,0.0002492701,20.64277,18.37815,17.42685,17.04969,16.84647,1.455222,0.7367141,32.33128,1,15.11,15.887,15.119,6,15.04,15.44,12.224,8.418
1237648722278024166,119.654212111797,0.643379027536187,0,0.9415146,0.03176184,0.0003882863,19.73721,17.72226,16.8825,16.58569,16.41208,1.205203,0.6148198,42.93441,1,14.849,15.29,14.745,6,14.629,15,11.859,8.458
1237667536383049814,119.571668077933,9.68806795343264,0.001106145,0.9532837,0,0.0008684869,17.54082,16.42321,16.45807,16.5364,16.62944,1.288282,0.6535195,56.32475,1,15.838,15.901,15.616,6,16.181,16.268,11.563,8.162
1237673807043232081,119.151056861278,17.0853803505316,0.0002117385,1,0.0002655169,0.0002609479,17.90635,16.625,16.16723,16.01517,15.96336,1.064517,0.5442771,42.59649,1,14.701,15.116,14.681,6,14.746,15.092,13.378,8.311
1237664668424077501,128.608567156459,24.6955659338119,0.04504747,0,0.05706173,0.0004025667,19.90349,18.62631,18.07955,17.85261,17.75941,1.442959,0.7244865,29.35173,1,16.18,16.714,16.444,6,15.963,15.76,12.005,7.506
1237657401878052946,127.985321812795,38.3878758930295,0.03056652,1,0.039697,0.0003370916,18.03689,17.09184,16.80995,16.70129,16.65708,1.261508,0.6413873,31.94969,1,15.643,15.915,15.516,6,15.497,15.219,12.116,8.231
1237664338780160016,150.063956334034,32.7909212429783,0.06283282,0,0.09405363,0.0006382094,17.48096,16.54847,16.25791,16.16299,16.13223,1.777262,0.8838368,61.05767,1,14.984,15.365,15.192,6,14.864,14.901,12.024,8.695
1237664880489988132,149.581747805872,33.3478272980278,0,1,5.875875E-05,0.0004901,17.98864,17.0722,16.79254,16.69002,16.6606,1.230263,0.6315776,52.00277,1,15.781,16.032,15.805,6,15.459,15.524,11.764,8.301
1237665129604841508,150.172103019899,30.8192841011551,0,1,0.0001288995,0.0002012382,18.7809,17.53053,17.10557,16.96998,16.88046,1.26099,0.6466227,28.22052,1,15.751,16.201,15.463,6,15.784,16.162,12.375,8.555
1237657628447866944,158.267441831479,48.455710799248,0,1,0.0003365295,0.0002026227,18.48257,17.55452,17.30457,17.18232,17.21512,1.428006,0.7044042,30.58537,1,16.045,16.386,16.498,6,16.047,16.309,12.609,8.724
1237664132093640745,165.245874127797,14.506806396438,0.0197627,0.8908014,0.02383896,0.0004480072,18.45005,17.49933,17.22983,17.10847,17.10435,1.211132,0.6149157,29.85479,1,15.862,16.384,15.6,6,16.033,15.565,12.239,8.121
1237664132630577351,165.454764951191,14.8260875736438,0,1,0,0.00089069,17.13246,16.19875,15.93218,15.84429,15.79578,1.198016,0.6079089,47.38902,1,14.812,15.009,14.774,6,14.772,14.649,11.67,7.939
1237661070865531006,165.32100731566,15.2034912519483,0.05542229,1,0.06575651,0.0004996355,19.85648,18.60283,18.01812,17.80971,17.65772,1.475594,0.7510303,26.35366,1,16.511,16.606,16.108,6,16.085,15.801,12.179,8.286
1237661813880782958,174.012322660546,13.1417890022598,0.1099944,1,0.1657512,0.0002131891,18.93279,18.07347,17.62851,17.46964,17.38805,1.650141,0.8089575,38.84843,1,16.031,16.58,16.92,6,15.673,15.753,11.885,8.57
1237661068721782900,174.273675643567,13.9679129827372,0.02452548,1,0.0374343,0.0002109765,17.7664,16.52428,16.09201,15.94315,15.89676,1.134097,0.5763576,70.48503,1,14.727,15.05,14.556,6,14.547,14.469,11.797,8.055
1237671264956579901,191.973208686338,-7.44056051362544,0.000310171,1,0.0003856228,0.0003438196,18.81579,17.83757,17.54212,17.45353,17.45136,1.181282,0.6059071,32.85222,1,16.379,16.508,16.107,6,16.103,15.633,12.321,8.503
