type,Mstar,hard_hm_lolim,var_intra_index_w,hard_ms_lolim,hard_hm,var_intra_index_b,extent_flag,flux_aper_hilim_b,flux_aper_lolim_w,flux_aper_hilim_w,flux_aper_lolim_b,sat_src_flag,conf_flag,significance,hard_hm_hilim,ra,hard_ms,err_ellipse_r0,dec,name,var_inter_index_b,hard_ms_hilim,flux_aper_b,var_inter_index_w,flux_aper_w
GCs,1290000.0,0.038737099999999997,-32768,-0.10792,0.11453199999999999,1,False,3.4227999999999997e-14,nan,nan,2.9516500000000002e-14,False,False,10.191599999999999,0.189251,10.604345886210639,-0.029994699999999999,0.42078900000000002,40.95526264712462,CXO J004225.0+405718,0,0.046299899999999998,3.18604e-14,-32768,nan
GCs,1080000.0,-0.090558200000000005,6,-0.082522600000000002,-0.052557600000000003,2,False,1.2702199999999999e-13,7.4087799999999995e-14,7.6798700000000005e-14,1.1968399999999999e-13,False,False,20.0991,-0.0145522,10.608624799999999,-0.040118800000000003,0.1176,41.32077614,CXO J004226.0+411914,5,0.00249796,1.23335e-13,8,7.5436399999999997e-14
GCs,503000.0,-0.16544500000000001,-32768,-0.53642599999999996,-0.041572499999999998,0,False,1.01901e-14,nan,nan,6.1897100000000002e-15,False,False,4.30227,0.085313,10.614202880000002,-0.37565399999999999,1.1899999999999999,40.9932917,CXO J004227.4+405935,-32768,-0.20365900000000001,8.0885700000000004e-15,-32768,nan
GCs,855000.0,0.10560600000000001,2,-0.0064535900000000004,0.13500499999999999,0,False,2.9579199999999999e-13,1.2393399999999999e-13,1.27321e-13,2.8373899999999999e-13,False,True,28.6662,0.16461799999999999,10.630287450000001,0.018284700000000001,0.095920000000000005,41.327435940000001,CXO J004231.2+411938,8,0.0429813,2.8973499999999998e-13,8,1.25619e-13
GCs,1560000.0,-0.20284099999999999,6,-0.038727900000000003,-0.097508499999999998,2,False,5.56186e-14,7.4913499999999994e-14,9.0048099999999994e-14,4.7070700000000002e-14,False,False,7.1941899999999999,0.012652999999999999,10.637906709999999,0.049393899999999998,0.92274999999999996,41.05782258,CXO J004233.1+410328,0,0.13900199999999999,5.1323200000000001e-14,0,8.2442800000000001e-14
GCs,277000.0,-0.34816599999999998,-32768,-0.24288299999999999,-0.20719899999999999,0,False,2.5048099999999999e-14,nan,nan,1.60542e-14,False,False,3.2846199999999999,-0.064445100000000005,10.643251665513587,-0.057668700000000003,0.59206999999999999,40.952511530139518,CXO J004234.3+405709,0,0.13495599999999999,2.0358000000000001e-14,-32768,nan
GCs,187000.0,nan,0,nan,nan,-32768,False,nan,1.1749000000000001e-14,1.48186e-14,nan,False,False,4.6599599999999999,nan,10.669404419999999,nan,1.16998,41.175928329999998,CXO J004240.6+411033,-32768,nan,nan,0,1.32761e-14
GCs,3180000.0,0.016269200000000001,5,-0.12840199999999999,0.071887999999999994,2,False,4.6554700000000001e-14,2.1182700000000001e-14,2.2704800000000001e-14,4.2506200000000003e-14,False,True,14.4245,0.126389,10.67267564,-0.076403100000000002,0.10231,41.256628739999996,CXO J004241.4+411523,5,-0.0238658,4.4520299999999999e-14,6,2.1939900000000001e-14
GCs,711000.0,0.18337100000000001,6,0.0094283700000000002,0.190723,8,False,4.8021899999999998e-12,1.28337e-12,1.3008000000000001e-12,4.7245499999999997e-12,False,True,108.125,0.19811000000000001,10.716798600000001,0.016364199999999999,0.36152000000000001,41.518749249999999,CXO J004252.0+413107,8,0.023260800000000002,4.7631700000000002e-12,6,1.29204e-12
GCs,400000.0,-0.019926800000000001,4,-0.27348800000000001,0.028048799999999999,1,False,4.96199e-14,2.31529e-14,2.48198e-14,4.5016399999999998e-14,False,True,15.3925,0.077576900000000004,10.73174695,-0.22351499999999999,0.14105000000000001,41.309747829999999,CXO J004255.6+411835,0,-0.17299400000000001,4.7306600000000002e-14,3,2.3982200000000001e-14
GCs,875000.0,0.058696100000000001,2,-0.10507900000000001,0.074265200000000003,1,False,5.2272199999999996e-13,2.17087e-13,2.21482e-13,5.0915200000000005e-13,False,True,51.568100000000001,0.089695999999999998,10.74857725,-0.090277999999999997,0.075789999999999996,41.322007769999999,CXO J004259.6+411919,5,-0.075596999999999998,5.1590299999999997e-13,0,2.19274e-13
GCs,744000.0,0.162055,6,-0.091002899999999998,0.177644,0,False,5.7283900000000004e-13,2.12441e-13,2.16716e-13,5.5843399999999996e-13,False,False,51.542099999999998,0.19318299999999999,10.749454099999999,-0.077255099999999993,0.068659999999999999,41.268268059999997,CXO J004259.8+411605,6,-0.063511300000000007,5.6560000000000003e-13,3,2.14568e-13
GCs,365000.0,-0.062635800000000005,2,-0.29971100000000001,-0.0292099,0,False,2.89515e-13,2.04359e-13,2.0868600000000001e-13,2.7899399999999999e-13,False,True,32.939900000000002,0.0050018600000000003,10.76222458,-0.26209300000000002,0.074660000000000004,41.256290759999999,CXO J004302.9+411522,8,-0.22384799999999999,2.84228e-13,8,2.0651199999999999e-13
GCs,1130000.0,0.0664183,2,-0.27668100000000001,0.077549400000000004,2,False,1.6673000000000001e-13,8.5279300000000003e-14,8.9012199999999999e-14,1.56468e-13,False,False,14.3996,0.088705400000000004,10.763775750000001,-0.19217799999999999,0.14004,41.355964589999999,CXO J004303.3+412121,5,-0.109387,1.61573e-13,0,8.71364e-14
GCs,695000.0,-0.019633399999999999,2,-0.143626,0.00049573300000000005,0,False,3.4223100000000002e-13,1.8476699999999999e-13,1.88864e-13,3.3130000000000001e-13,False,False,39.261200000000002,0.0208571,10.76608306,-0.123002,0.078060000000000004,41.301347880000002,CXO J004303.8+411804,6,-0.102705,3.3673799999999999e-13,7,1.8680500000000001e-13
GCs,634000.0,-0.0020611800000000001,1,-0.13794899999999999,0.066677100000000003,2,False,4.6167500000000002e-14,3.1437800000000001e-14,3.44383e-14,4.1583200000000002e-14,False,False,11.587899999999999,0.13535,10.781299389999999,-0.072918899999999995,0.22800999999999999,41.338777489999998,CXO J004307.5+412019,0,-0.0073841499999999999,4.3863799999999999e-14,5,3.2930500000000003e-14
GCs,727000.0,0.115761,0,-0.15645500000000001,0.12670600000000001,2,False,1.2171999999999999e-12,4.8095600000000002e-13,4.8753899999999999e-13,1.1948800000000001e-12,False,False,71.142200000000003,0.13753699999999999,10.79423287,-0.14607600000000001,0.073380000000000001,41.247605100000001,CXO J004310.6+411451,6,-0.13570399999999999,1.2059800000000001e-12,6,4.8423100000000002e-13
GCs,409000.0,-0.180122,0,-0.36239300000000002,-0.074346899999999994,2,False,3.4035899999999999e-14,1.7990499999999999e-14,2.55246e-14,2.3831700000000001e-14,False,False,5.7292800000000002,0.032938200000000001,10.813858160000001,-0.22505,1.55257,41.190468170000003,CXO J004315.4+411124,0,-0.081760200000000005,2.8908200000000002e-14,-32768,2.17386e-14
GCs,2960000.0,0.107347,4,-0.108879,0.14471200000000001,0,False,1.26772e-12,1.6297800000000001e-13,1.7806e-13,1.15621e-12,False,False,22.321899999999999,0.18159400000000001,10.823518910000001,-0.076935699999999996,1.3403799999999999,41.462234979999998,CXO J004317.6+412743,-32768,-0.045461599999999998,1.2116900000000001e-12,8,1.7048099999999999e-13
GCs,1100000.0,0.059938499999999999,1,-0.050793699999999997,0.102733,0,True,8.1030200000000003e-13,3.1173900000000002e-13,3.1948099999999999e-13,7.8262199999999999e-13,False,True,28.956800000000001,0.14547499999999999,10.90527936,-0.00621399,0.17121,41.245394390000001,CXO J004337.2+411443,0,0.039086999999999997,7.9639300000000002e-13,0,3.1559000000000002e-13
GCs,4700000.0,0.088882000000000003,0,-0.183645,0.12298199999999999,0,False,1.2541500000000001e-12,7.7228199999999996e-13,8.5025299999999995e-13,1.2007300000000001e-12,False,False,24.180599999999998,0.157775,11.12293337,-0.152285,2.11008,41.36004251,CXO J004429.5+412136,6,-0.121292,1.2273e-12,-32768,8.1107200000000004e-13
GCs,4590000.0,-0.015389699999999999,-32768,-0.270538,0.048598200000000001,0,False,2.5025200000000001e-14,nan,nan,2.0959e-14,False,False,11.300700000000001,0.113026,8.1939056800000003,-0.203907,0.42268,39.577895849999997,CXO J003246.5+393440,-32768,-0.13625000000000001,2.2981899999999999e-14,-32768,nan
GCs,9020000.0,-0.179175,-32768,-0.41258600000000001,-0.072090799999999997,0,False,8.8324000000000005e-15,nan,nan,5.4523099999999996e-15,False,False,5.657,0.033426400000000002,54.823692280000003,-0.27465200000000001,1.22942,-35.425104050000002,CXO J033917.6-352530,-32768,-0.13206499999999999,7.1407999999999996e-15,-32768,nan
GCs,2850000.0,nan,1,nan,nan,-32768,False,nan,1.8586199999999999e-14,2.4374199999999999e-14,nan,False,True,6.3247400000000003,nan,201.38162360999999,nan,0.61211000000000004,-43.000819530000001,CXO J132531.5-430002,-32768,nan,nan,0,2.14657e-14
GCs,1370000.0,0.21116699999999999,-32768,-0.091423699999999997,0.29932900000000001,9,False,1.6705800000000001e-14,nan,nan,1.4462399999999999e-14,False,False,9.4690100000000008,0.38346400000000003,201.46987401707102,-0.0253192,0.59810300000000005,-43.096250861115649,CXO J132552.7-430546,5,0.041741399999999998,1.55785e-14,-32768,nan
GCs,16400000.0,0.12656899999999999,-32768,-0.081004800000000002,0.21816199999999999,1,False,1.35392e-14,nan,nan,1.06948e-14,False,False,7.4690799999999999,0.30929600000000002,190.01307367000001,0.0030581599999999999,0.42399999999999999,-11.66798436,CXO J124003.1-114004,0,0.085344500000000004,1.21098e-14,-32768,nan
GCs,750000000.0,-0.042588099999999997,-32768,-0.34149299999999999,-0.013650499999999999,2,True,3.3115399999999997e-14,nan,nan,3.0564899999999999e-14,False,True,23.573499999999999,0.0156081,10.674299817435367,-0.30762099999999998,0.260295,40.865286797829796,CXO J004241.8+405155,5,-0.274422,3.1833699999999998e-14,-32768,nan
GCs,150000000.0,-0.218468,-32768,-0.23793900000000001,-0.039697400000000001,0,False,4.9194400000000001e-15,nan,nan,2.9258800000000001e-15,False,False,3.9843199999999999,0.13785500000000001,187.37628681000004,-0.049914199999999999,1.4138500000000001,7.9927413999999999,CXO J122930.3+075933,-32768,0.14045299999999999,3.8538400000000003e-15,-32768,nan
New,7500000.0,-0.23339099999999999,-32768,-8.4347999999999999e-05,-0.058560000000000001,0,False,3.74953e-15,nan,nan,2.4051e-15,False,False,4.8393499999999996,0.11453099999999999,32.086179280000003,0.152668,0.59572899999999995,10.982022160000001,CXO J020820.6+105855,-32768,0.30002200000000001,3.07888e-15,-32768,nan
New,5430000.0,0.083142900000000006,-32768,-0.29082599999999997,0.231793,0,False,3.2933700000000001e-15,nan,nan,1.9746999999999999e-15,False,False,4.8686199999999999,0.37551800000000002,137.90323645000001,-0.16117300000000001,0.67620999999999998,60.07107551,CXO J091136.7+600415,-32768,-0.031375599999999997,2.6363199999999998e-15,-32768,nan
